instrumento,bjd,vrad,svrad
HIRES,2850.9535492714494,59.45,1.66
ELODIE,2852.5576229332946,-53.942221943117616,12.377151
HARPS03,2853.7936865058728,41.84018640894327,0.979659
HARPS03,2853.8090949589387,36.17781440894258,1.737986
HARPS03,2853.8196668229066,36.552591408943485,1.978577
HIRES,2853.959374719765,80.5,3.4
HIRES-pre04,2853.959374719765,86.12,1.739084
HIRES,2853.959374719765,84.1,1.7
HARPS03,2854.776203966234,-12.157808591056448,1.632611
HARPS03,2854.7868995349854,7.479797408943784,1.61462
HIRES,2855.002926103305,-22.3,3.8
HIRES-pre04,2855.002926103305,-16.65,1.880083
HIRES,2855.0029291035607,-15.59,1.76
ELODIE,2855.554151963908,-67.9422329431177,9.755476
ELODIE,2855.5720526981167,-60.9422329431177,14.296776
HIRES,2856.011230666656,-66.34,1.92
HIRES-pre04,2856.011231666431,-68.65,1.951508
HIRES,2856.011231666431,-74.3,4.0
HARPS03,2856.768105249852,-21.951940591057348,1.880414
HARPS03,2856.779203357175,-23.7462345910567,1.880536
ELODIE,2886.4638709980063,49.357654056883334,11.556693
HIRES,2897.8218114697374,-74.52,1.83
HIRES-pre04,2897.8218164695427,-77.21,1.744303
HIRES,2897.8218164695427,-82.1,3.6
HIRES,2898.811402154155,-11.64,1.77
HIRES-pre04,2898.81140315393,-12.73,1.690836
HIRES,2898.81140315393,-17.6,3.5
ELODIE,2923.385015417356,-29.14248094311689,10.087959
HIRES-pre04,2924.7696364568546,77.56,1.690902
HIRES,2924.7696364568546,74.2,3.5
HIRES,2924.7696404564194,80.08,1.63
ELODIE,2955.3216934651136,-28.542597943117936,12.261111
HIRES-pre04,2987.7029994926415,78.45,1.808856
HIRES,2987.7029994926415,77.1,3.7
HIRES,2987.7030014926568,77.56,1.68
HIRES,2988.7120742122643,18.76,2.01
HIRES-pre04,2988.712078211829,17.17,1.8828
HIRES-pre04,3154.084978596773,50.01,2.04196
HIRES,3154.084978596773,45.2,4.1
HIRES,3154.0849805967882,51.13,1.9
HIRES,3180.0941755897366,-82.51,1.7
HIRES-pre04,3180.094176589977,-83.02,1.820365
HIRES,3180.094176589977,-88.0,3.7
HIRES,3182.0379291195422,74.25,1.81
HIRES,3182.0379301202483,68.6,3.5
HIRES-pre04,3182.0379301202483,73.61,1.822215
HIRES,3195.9050605837256,90.39,2.67
HIRES,3195.905062583741,81.1,4.9
HIRES-pre04,3195.905062583741,86.35,2.313404
HIRES,3196.9304901720025,-28.37,1.91
HIRES-pre04,3196.930491172243,-30.08,1.686608
HIRES,3196.930491172243,-35.3,3.4
ELODIE,3225.529133961536,-67.54358794311658,11.436931
HIRES,3238.9524913234636,19.24,1.64
HIRES-post04,3238.9524943237193,20.99,1.520997
HIRES-post04,3239.9134934311733,-74.4,1.41149
HIRES,3239.9134934311733,-79.4,3.9
HIRES,3239.9134964309633,-73.71,1.79
HIRES,3240.8953004870564,25.47,1.99
HIRES,3240.895301487297,19.4,4.3
HIRES-post04,3240.895301487297,23.79,1.490692
HARPS03,3261.5326335127465,-80.41757159105647,2.655788
HARPS03,3261.53469109023,-81.95342259105702,2.609482
HARPS03,3261.536742608063,-77.26239859105728,2.559078
HARPS03,3262.627701638732,61.13867440894363,2.334783
HARPS03,3262.6298096505925,56.9362314089435,2.20077
HARPS03,3262.6319534517825,56.771882408942915,2.060727
HIRES-post04,3301.701429564506,86.7,1.282927
HIRES,3301.701429564506,88.3,3.4
HIRES,3301.701432564296,90.38,1.68
HIRES,3302.8484542514198,-44.49,1.63
HIRES,3302.8484582509845,-51.1,4.2
HIRES-post04,3302.8484582509845,-47.67,1.331596
HIRES-post04,3302.850564104505,-48.73,1.267819
HIRES,3302.850564104505,-50.9,3.9
HIRES,3302.850564104505,-46.05,1.78
HARPS03,3305.60437363619,31.86488740894355,0.930347
HARPS03,3305.613146744203,29.66819440894368,0.923768
HARPS03,3305.621672539506,29.521461408944095,0.959027
HARPS03,3306.565244664438,-95.60069659105604,1.664503
HARPS03,3306.568540534936,-92.56436959105623,1.724292
HARPS03,3306.571749632247,-93.35905759105619,2.215365
HIRES,3338.7539899908006,-77.47,1.6
HIRES-post04,3338.7539929905906,-78.62,1.324263
HIRES,3338.7539929905906,-80.5,3.6
HIRES,3339.7537077502348,40.6,3.2
HIRES-post04,3339.7537077502348,38.36,1.294529
HIRES,3339.753711750265,42.53,1.51
HIRES,3367.694531245623,5.8,1.41
HIRES-post04,3367.6945352451876,5.1,1.156627
HIRES,3367.6945352451876,1.6,3.2
HIRES,3367.6972890244797,8.8,3.2
HIRES-post04,3367.6972890244797,8.74,1.241235
HIRES,3367.697291024495,8.38,1.57
HIRES,3368.700461833272,84.81,1.49
HIRES-post04,3368.7004628335126,82.28,1.098511
HIRES,3368.7004628335126,83.0,3.1
HIRES,3368.7047314937226,83.79,1.54
HIRES,3368.704733493272,81.8,3.0
HIRES-post04,3368.704733493272,81.05,1.100229
HIRES,3369.6883015627973,-37.2,3.2
HIRES-post04,3369.6883015627973,-38.88,1.110274
HIRES,3369.6883045625873,-36.43,1.54
HIRES,3369.6952920118347,-30.3,3.1
HIRES-post04,3369.6952920118347,-31.95,1.072984
HIRES,3369.6952940113842,-28.06,1.49
HIRES,3370.6956424824893,-64.1,3.5
HIRES-post04,3370.6956424824893,-61.19,1.235594
HIRES,3370.6991032124497,-61.6,3.0
HIRES-post04,3370.6991032124497,-61.96,1.208285
HARPS03,3600.7318900064565,31.548010408944254,2.23878
HARPS03,3600.74008413963,35.60805040894273,1.987535
HARPS03,3600.749026918318,38.660986408942776,1.872043
HIRES,3604.9466885267757,84.4,1.74
HIRES,3604.9466915270314,80.7,3.8
HIRES-post04,3604.9466915270314,87.91,1.321426
HARPS03,3606.7157011912204,-100.0323495910575,1.168362
HARPS03,3607.7222671448253,29.405379408943634,0.822955
HARPS03,3608.7015619538724,36.60920940894401,0.766785
HARPS03,3872.9028354934417,46.63275840894356,1.222992
HARPS03,3872.9062704504468,42.39812240894251,1.221457
HARPS03,3872.9098664615303,46.00684240894269,1.399287
ELODIE,3961.4556024386548,71.05371605688241,17.813071
HIRES,3968.9867516113445,-38.85,1.83
HIRES-post04,3968.986755611375,-30.99,1.342888
HIRES-post04,4251.103176007513,-62.83,1.586939
HIRES,4251.103177007753,-62.39,1.77
HIRES-post04,4251.104716140311,-60.89,1.578879
HIRES,4251.104717140552,-59.14,2.08
HIRES,4251.106277275365,-59.47,1.94
HIRES-post04,4251.106278275605,-63.03,1.562113
HIRES-post04,4252.079718801193,-40.1,1.357544
HIRES,4252.079720801208,-40.97,1.74
HIRES,4601.11467620451,-27.94,1.81
HIRES,4666.990636295639,-48.04,1.79
HIRES-post04,4667.984358894173,-46.57,1.424953
HIRES,4667.984363893978,-42.61,1.72
HIRES-post04,4671.971523272339,17.92,1.303056
HIRES,4671.97152427258,18.49,1.64
HIRES,4673.080952435266,80.57,1.69
HIRES-post04,4673.080956435297,77.11,1.321331
HIRES,4675.96879720455,85.74,1.94
HIRES-post04,4675.968798204791,81.65,1.386096
HIRES-post04,4675.971425332595,81.26,1.48123
HIRES,4675.97142733261,84.53,1.67
HIRES-post04,4838.7408877508715,76.36,1.157134
HIRES,4838.743859535083,75.96,1.68
HIRES-post04,5048.954629568849,3.84,1.712458
HIRES,5109.745915847365,95.22,2.07
HIRES-post04,5109.750224647578,88.38,1.697354
HIRES-post04,5189.688618965447,-40.16,1.497515
HIRES,5189.690486811101,-39.87,1.76
HIRES,5427.094876254909,83.55,1.94
HIRES-post04,5427.099827354308,85.41,1.461379
HARPS03,5522.515309757553,41.23387440894338,0.91312
HIRES,5729.087844009511,-27.1,1.73
HIRES-post04,5729.089138117153,-24.0,1.709369
HIRES,5731.0974502111785,-12.1,1.96
HIRES-post04,5731.098915331531,-6.84,1.567261
HIRES,5782.859097543638,93.14,2.0
HIRES-post04,5782.863783708308,84.58,1.515308
HIRES,6207.72994808387,-78.46,2.02
HIRES-post04,6207.734147878364,-85.56,1.63497
HIRES,6529.787968271878,68.92,1.88
HIRES-post04,6529.7930323351175,69.33,1.572205
HIRES-post04,6638.742904265877,11.94,1.610608
HIRES,6638.743755191099,11.68,1.88
HIRES,6889.069682954811,28.13,2.0
HIRES-post04,6889.074659049045,29.46,1.486097
HIRES-post04,7211.136368429288,39.17,1.511742
HIRES-post04,7265.835242063738,-34.12,1.611244
HIRES-post04,7586.014977356885,-88.94,1.552778
HIRES-post04,7910.031755050644,-74.57,1.535106
HIRES-post04,8118.689173570834,-40.98,1.56117
HIRES-post04,8301.135608788114,-68.43,1.667155
HIRES-post04,8490.718403444625,34.0,1.457774
ESPR19,8684.665416786913,16.614320629182192,0.907501
ESPR19,8684.668255395722,16.612232629182916,0.814437
ESPR19,8684.670811258256,18.45333962918311,0.628509
ESPR19,8684.673514629249,16.104984629183026,0.606009
ESPR19,8684.67629149463,14.854726629182995,0.619584
ESPR19,8684.678986074869,15.478553629182432,0.556588
ESPR19,8684.681716207415,14.66537362918324,0.518587
ESPR19,8684.684438819531,13.920643629182894,0.518878
ESPR19,8684.687105787918,13.648958629183188,0.493954
ESPR19,8684.689884803258,14.99512762918356,0.519874
ESPR19,8684.692620685324,10.981138629182613,0.522003
ESPR19,8684.695347207598,15.531256629181815,0.511429
ESPR19,8684.698097680695,11.703090629182487,0.494194
ESPR19,8684.700820472091,12.423778629181914,0.484079
ESPR19,8684.703552144114,10.983313629182238,0.496988
ESPR19,8684.706315218005,13.815655629181936,0.528989
ESPR19,8684.709038579836,21.920958629182213,0.498361
ESPR19,8684.71172272833,26.015256629182193,0.489558
ESPR19,8684.71450725384,31.665377629182775,0.475507
ESPR19,8684.71724209562,39.30369262918292,0.486109
ESPR19,8684.71995349601,45.22131162918275,0.486415
ESPR19,8684.722693427932,46.50704362918303,0.486887
ESPR19,8684.725423079915,47.26053062918298,0.486689
ESPR19,8684.728132739663,48.006130629183176,0.474419
ESPR19,8684.73085438041,45.64084962918285,0.479417
ESPR19,8684.733575401362,45.08660962918337,0.486037
ESPR19,8684.736355445348,42.068631629183514,0.485399
ESPR19,8684.739091406576,42.78107962918192,0.481807
ESPR19,8684.741800306365,37.906527629182605,0.458629
ESPR19,8684.744554408826,34.831826629183055,0.462645
ESPR19,8684.747305881232,32.71976662918358,0.459347
ESPR19,8684.75005301321,27.174152629183016,0.438986
ESPR19,8684.752798674628,24.75802662918294,0.425578
ESPR19,8684.75553289568,20.059418629182336,0.428882
ESPR19,8684.758267866913,16.696046629182536,0.437362
ESPR19,8684.761017578654,11.375588629182392,0.43734
ESPR19,8684.763770449907,9.935375629182534,0.447168
ESPR19,8684.766462628264,0.9615156291824745,0.445638
ESPR19,8684.769257642794,-1.5980713708172631,0.439588
ESPR19,8684.77197890263,-5.758494370816618,0.427277
ESPR19,8684.774728443474,-12.74439537081663,0.424344
ESPR19,8684.777471494861,-14.052030370817658,0.422175
ESPR19,8684.780179173686,-18.93337537081744,0.428038
ESPR19,8684.7829162837,-22.88255137081752,0.43632
ESPR19,8684.78569964692,-26.812820370817928,0.450609
ESPR19,8684.788423266262,-30.531666370817685,0.447084
ESPR19,8684.7911630366,-31.81817037081738,0.451478
ESPR19,8684.793904607184,-35.70295537081758,0.451238
ESPR19,8684.796604025178,-36.34869337081683,0.460115
ESPR19,8684.799383047502,-41.51739837081688,0.450041
ESPR19,8684.80210885685,-41.66282737081703,0.449036
ESPR19,8684.804872468114,-42.74337637081727,0.453255
ESPR19,8684.807584536262,-43.10101537081711,0.455219
ESPR19,8684.810311505571,-42.08079137081724,0.459609
ESPR19,8684.81306973612,-41.40273337081773,0.449159
ESPR19,8684.81581453653,-33.947361370817376,0.434693
ESPR19,8684.818559906445,-29.93315737081822,0.425343
ESPR19,8684.821305766236,-21.395641370817895,0.421554
ESPR19,8684.824020444416,-17.166945370817768,0.419555
ESPR19,8684.826755063608,-10.89424237081722,0.42195
ESPR19,8684.829501172993,-7.379837370817325,0.428904
ESPR19,8684.832239342388,-6.683787370816856,0.437255
ESPR19,8684.834987112321,-6.730154370817684,0.44258
ESPR19,8684.837701260112,-8.284344370816608,0.43049
ESPR19,8684.840408667456,-7.028837370816757,0.442195
ESPR19,8684.843146026134,-9.965348370816638,0.422602
ESPR19,8684.845853553154,-7.9882563708174645,0.421534
ESPR19,8684.848583341576,-9.627987370816765,0.421992
ESPR19,8684.851343081798,-9.37956537081801,0.42136
ESPR19,8684.85408954043,-8.75772337081754,0.413216
ESPR19,8684.856826509349,-12.30093137081668,0.417292
ESPR19,8684.85957641853,-10.043763370816588,0.424284
ESPR19,8684.862326937728,-11.308946370817932,0.438368
ESPR19,8684.865084866993,-13.340372370817487,0.453069
ESPR19,8684.867789863609,-9.21388137081659,0.441544
ESPR19,8684.870501730125,-13.21793337081682,0.437088
ESPR19,8684.873262600042,-12.26025437081763,0.44385
ESPR19,8684.875994867645,-12.13892237081701,0.454799
ESPR19,8684.878752516583,-12.9490163708174,0.451193
ESPR19,8684.881489925086,-12.802531370818098,0.442146
ESPR19,8684.884207181633,-15.368965370816579,0.446639
ESPR19,8684.886890706606,-15.086997370817254,0.449917
ESPR19,8684.889668726828,-16.343366370817886,0.460155
ESPR19,8684.892381472513,-13.771265370818139,0.442823
ESPR19,8684.895138891414,-16.537223370818094,0.447267
ESPR19,8684.89784373762,-16.133300370816425,0.434375
ESPR19,8684.90055387374,-17.36463837081784,0.460141
ESPR19,8684.903338383883,-18.082295370817075,0.459997
ESPR19,8684.906060360372,-17.76955537081768,0.463867
ESPR19,8696.763894953765,-43.87852637081734,0.649382
ESPR19,8696.772197704762,-43.06513237081664,0.701146
ESPR19,8696.780623370782,-42.04085537081802,0.651923
ESPR19,8696.788432318717,-40.56071637081688,0.731714
ESPR19,8696.796821841504,-37.83901037081661,0.826402
ESPR19,8696.80563640315,-38.58678237081723,0.596243
ESPR19,8696.813829996157,-38.03187237081649,0.48943
ESPR19,8696.821590478998,-37.0476603708171,0.463557
ESPR19,8696.829851904418,-36.6078573708178,0.510858
ESPR19,8696.837984093,-35.314322370817095,0.528009
ESPR19,8696.846336380113,-33.834444370816996,0.522489
ESPR19,8696.854513729922,-31.871146370816415,0.584069
ESPR19,8696.862863586284,-30.42302537081697,0.591008
ESPR19,8718.593710294925,49.25617262918284,0.401968
ESPR19,8718.601768704597,50.75918962918193,0.4487
ESPR19,8718.610201810021,51.44119862918204,0.357913
ESPR19,8718.618313619401,53.129328629182496,0.349017
ESPR19,8718.62655088026,53.692126629183335,0.317025
ESPR19,8718.63466499839,54.46454262918313,0.309352
ESPR19,8718.642916798126,55.275783629182556,0.398881
ESPR19,8718.651332240086,56.00452262918269,0.358001
ESPR19,8718.659488057252,56.35085762918287,0.323129
ESPR19,8718.667805976234,56.94319362918257,0.299097
ESPR19,8718.675839589909,57.05551062918356,0.279327
ESPR19,8718.684124197345,58.414027629182314,0.29693
ESPR19,8737.537170854397,21.569596629182787,0.592288
ESPR19,8737.54000617098,21.02103462918284,0.574738
ESPR19,8737.542676350102,18.839845629182026,0.585049
ESPR19,8737.545477117412,20.144580629183555,0.579912
ESPR19,8737.54824249493,17.348277629182565,0.611187
ESPR19,8737.551053642295,18.61747062918265,0.584167
ESPR19,8737.553732930683,14.812843629183124,0.588268
ESPR19,8737.556484787725,18.362523629183205,0.559855
ESPR19,8737.559271825477,17.43417862918294,0.537345
ESPR19,8737.561988043133,18.044716629181938,0.505
ESPR19,8737.564662631601,15.939080629183525,0.537652
ESPR19,8737.567440328654,17.31769062918328,0.545155
ESPR19,8737.570159755647,14.088531629182842,0.551917
ESPR19,8737.5729052932,15.921453629182441,0.502613
ESPR19,8737.575596760958,14.600834629182362,0.531364
ESPR19,8737.578330268618,15.424998629182017,0.511971
ESPR19,8737.581070865504,21.158380629182364,0.528687
ESPR19,8737.583810722921,27.409310629182517,0.581965
ESPR19,8737.586587249301,34.658001629183204,0.653109
ESPR19,8737.589340985753,40.64357962918301,0.633694
ESPR19,8737.592060963158,47.22759062918202,0.589294
ESPR19,8737.594838109333,48.93069662918286,0.592779
ESPR19,8737.597504546866,52.5734996291835,0.555961
ESPR19,8737.600322342478,51.676964629181825,0.642786
ESPR19,8737.603076739237,49.170397629183284,0.645371
ESPR19,8737.605841545388,48.1953056291827,0.629652
ESPR19,8737.608532442711,45.17346362918259,0.612248
ESPR19,8737.611342348158,44.57910162918277,0.563853
ESPR19,8737.614024424925,41.90466662918196,0.57929
ESPR19,8737.61679238081,39.49276962918201,0.606311
ESPR19,8737.61944275815,36.35891362918345,0.576021
ESPR19,8737.622252263594,32.70438662918285,0.624422
ESPR19,8737.625039548613,27.095825629181935,0.585465
ESPR19,8737.627763835248,22.940028629182496,0.556941
ESPR19,8737.630518590566,20.19567562918245,0.566888
ESPR19,8737.633264605887,13.946031629182915,0.547742
ESPR19,8737.635971351992,11.768108629181814,0.567305
ESPR19,8737.638701518066,5.323970629182884,0.598147
ESPR19,8737.641486322973,1.3912676291824821,0.545602
ESPR19,8737.64413741976,-3.4710393708169365,0.551115
ESPR19,8737.646920864936,-7.2130483708165345,0.550411
ESPR19,8737.649627030361,-11.771627370816997,0.518529
ESPR19,8737.65237627551,-15.973502370817652,0.564751
ESPR19,8737.655120910611,-21.614312370816616,0.55522
ESPR19,8737.657843416091,-25.0786073708182,0.562555
ESPR19,8737.660617970396,-27.722739370817646,0.517606
ESPR19,8737.663331195712,-29.790474370818185,0.513413
ESPR19,8737.666116520297,-33.43788637081663,0.532639
ESPR19,8737.668835745193,-35.889572370816964,0.547071
ESPR19,8737.671527660452,-36.203255370817274,0.587343
ESPR19,8737.67435340397,-38.86990137081695,0.608435
ESPR19,8737.677122038323,-39.90020237081764,0.562981
ESPR19,8737.679756514262,-39.80495437081801,0.528166
ESPR19,8737.682557587977,-40.50954737081658,0.587353
ESPR19,8737.685321921948,-39.98835037081655,0.533684
ESPR19,8737.688015297055,-35.38011137081732,0.548973
ESPR19,8737.690765290987,-29.16553437081667,0.5202
ESPR19,8737.693484595511,-22.235056370816448,0.49001
ESPR19,8737.696177890059,-15.093681370817205,0.563596
ESPR19,8737.699037512764,-12.351759370817955,0.567965
ESPR19,8737.701692298055,-6.268878370817686,0.514758
ESPR19,8737.704442581628,-4.681150370817261,0.517088
ESPR19,8737.707217374817,-6.6375363708171,0.533263
ESPR19,8737.709936419036,-5.240789370818232,0.525818
ESPR19,8737.712682962418,-7.063652370817647,0.489091
ESPR19,8737.715393706225,-6.406887370817924,0.48103
ESPR19,8737.718084310181,-6.899666370818079,0.531877
ESPR19,8737.720908882562,-8.956416370817816,0.509947
ESPR19,8737.723558757454,-8.388411370816822,0.488673
ESPR19,8737.726345070172,-8.2735213708179,0.620567
ESPR19,8737.729096213356,-8.905847370816911,0.520975
ESPR19,8737.731830236502,-8.631261370817366,0.530326
ESPR19,8737.73450318072,-9.455182370816612,0.532273
ESPR19,8737.737281163223,-8.143974370817443,0.555504
ESPR19,8737.739959776867,-11.518147370817598,0.582797
ESPR19,8737.742751869373,-8.438322370816888,0.584377
ESPR19,8737.74551922176,-11.300464370816837,0.643683
ESPR19,8737.748179225717,-9.984867370817948,0.730285
ESPR19,8737.751036356669,-11.151927370817713,0.636168
ESPR19,8737.753707440104,-11.400709370816468,0.722701
ESPR19,8737.756470912602,-12.635894370817834,0.70927
ESPR19,8737.759259504732,-14.668914370816776,0.842316
ESPR19,8737.761976737529,-12.369804370816848,0.67154
ESPR19,8737.764673060272,-12.686575370816637,0.680368
ESPR19,8737.767383553088,-12.709820370816953,0.773163
HIRES-post04,8739.013800681103,-58.14,1.540281
